STATION,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyVisibility,HourlyWindSpeed,SOURCE.1
8449013025,4.0,30.06,68.0,73.0,83.0,4.97,7.0,4.0
8449013025,4.0,30.06,68.0,75.0,78.0,6.21,8.0,4.0
8449013025,4.0,30.06,66.0,77.0,69.0,6.21,9.0,4.0
8449013025,4.0,29.97,64.0,68.0,88.0,5.59,2.0,4.0
8449013025,4.0,29.97,64.0,68.0,88.0,0.56,1.0,4.0
8449013025,4.0,29.97,64.0,66.0,94.0,3.11,2.0,4.0
8449013025,4.0,29.97,64.0,68.0,88.0,0.5,1.0,4.0
8449013025,4.0,29.97,70.0,70.0,100.0,0.93,5.0,4.0
8449013025,4.0,30.0,70.0,72.0,94.0,4.35,5.0,4.0
8449013025,4.0,29.97,68.0,79.0,70.0,6.21,8.0,4.0
8449013025,4.0,29.97,64.0,82.0,55.0,6.21,9.0,4.0
8449013025,4.0,29.94,63.0,81.0,54.0,6.21,10.0,4.0
8449013025,4.0,29.94,63.0,79.0,58.0,6.21,11.0,4.0
8449013025,4.0,29.91,66.0,72.0,83.0,5.59,2.0,4.0
8449013025,4.0,29.94,70.0,75.0,83.0,5.59,6.0,4.0
8449013025,4.0,29.91,70.0,75.0,83.0,6.21,3.0,4.0
8449013025,4.0,29.94,70.0,77.0,79.0,6.21,8.0,4.0
8449013025,4.0,29.88,66.0,79.0,65.0,6.21,10.0,4.0
8449013025,4.0,29.85,63.0,84.0,48.0,6.21,11.0,4.0
8449013025,4.0,29.85,66.0,81.0,62.0,6.21,13.0,4.0
8449013025,4.0,29.85,66.0,79.0,65.0,6.21,14.0,4.0
8449013025,4.0,29.97,64.0,66.0,94.0,5.59,3.0,4.0
8449013025,4.0,30.0,64.0,66.0,94.0,5.59,2.0,4.0
8449013025,4.0,30.0,66.0,72.0,83.0,5.59,0.0,4.0
8449013025,4.0,30.0,66.0,82.0,58.0,6.21,10.0,4.0
8449013025,4.0,30.0,68.0,82.0,62.0,6.21,11.0,4.0
8449013025,4.0,30.0,68.0,82.0,62.0,6.21,13.0,4.0
8449013025,4.0,29.97,68.0,82.0,62.0,6.21,11.0,4.0
8449013025,4.0,29.8,57.0,82.0,42.0,6.21,17.0,4.0
8449013025,4.0,29.88,64.0,82.0,55.0,6.21,6.0,4.0
8449013025,4.0,29.91,68.0,79.0,70.0,6.21,11.0,4.0
8449013025,4.0,29.88,68.0,77.0,74.0,6.21,15.0,4.0
8449013025,4.0,29.88,66.0,77.0,69.0,6.21,14.0,4.0
8449013025,4.0,29.85,68.0,72.0,88.0,4.97,2.0,4.0
8449013025,4.0,29.88,68.0,72.0,88.0,4.97,6.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,4.97,5.0,4.0
8449013025,4.0,29.91,66.0,72.0,83.0,4.97,3.0,4.0
8449013025,4.0,29.91,66.0,70.0,88.0,4.35,2.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,3.11,3.0,4.0
8449013025,4.0,29.88,66.0,70.0,88.0,3.73,1.0,4.0
8449013025,4.0,29.88,68.0,72.0,88.0,3.73,6.0,4.0
8449013025,4.0,29.88,66.0,72.0,83.0,3.73,6.0,4.0
8449013025,4.0,29.91,66.0,70.0,88.0,3.73,5.0,4.0
8449013025,4.0,29.91,66.0,70.0,88.0,3.73,5.0,4.0
8449013025,4.0,29.91,64.0,68.0,88.0,4.35,2.0,4.0
8449013025,4.0,29.94,66.0,70.0,88.0,5.59,6.0,4.0
8449013025,4.0,29.94,64.0,72.0,78.0,6.21,3.0,4.0
8449013025,4.0,29.97,64.0,73.0,74.0,6.21,5.0,4.0
8449013025,4.0,29.97,64.0,73.0,74.0,6.21,7.0,4.0
8449013025,4.0,29.97,63.0,73.0,69.0,6.21,8.0,4.0
8449013025,4.0,30.0,63.0,73.0,69.0,6.21,11.0,4.0
8449013025,4.0,30.0,61.0,72.0,69.0,6.21,13.0,4.0
8449013025,4.0,30.0,61.0,72.0,69.0,6.21,14.0,4.0
8449013025,4.0,30.0,61.0,72.0,69.0,6.21,13.0,4.0
8449013025,4.0,30.0,59.0,72.0,65.0,6.21,13.0,4.0
8449013025,4.0,30.03,63.0,68.0,83.0,6.21,10.0,4.0
8449013025,4.0,30.03,63.0,68.0,83.0,6.21,10.0,4.0
8449013025,4.0,30.0,64.0,68.0,88.0,6.21,10.0,4.0
8449013025,4.0,30.0,64.0,68.0,88.0,6.21,7.0,4.0
8449013025,4.0,30.0,64.0,68.0,88.0,6.21,6.0,4.0
8449013025,4.0,30.0,63.0,66.0,88.0,6.21,3.0,4.0
8449013025,4.0,30.03,63.0,70.0,78.0,6.21,0.0,4.0
8449013025,4.0,30.03,63.0,70.0,78.0,6.21,6.0,4.0
8449013025,4.0,30.06,63.0,72.0,73.0,6.21,7.0,4.0
8449013025,4.0,30.0,61.0,77.0,57.0,6.21,11.0,4.0
8449013025,4.0,30.0,57.0,79.0,48.0,6.21,11.0,4.0
8449013025,4.0,29.97,55.0,79.0,45.0,6.21,13.0,4.0
8449013025,4.0,29.94,59.0,77.0,54.0,6.21,14.0,4.0
8449013025,4.0,29.94,63.0,77.0,61.0,6.21,13.0,4.0
8449013025,4.0,29.94,59.0,77.0,54.0,6.21,11.0,4.0
8449013025,4.0,29.94,66.0,84.0,55.0,6.21,11.0,4.0
8449013025,4.0,29.94,64.0,82.0,55.0,6.21,11.0,4.0
8449013025,4.0,29.94,70.0,73.0,89.0,6.21,8.0,4.0
8449013025,4.0,29.94,70.0,72.0,94.0,4.35,15.0,4.0
8449013025,4.0,29.91,70.0,73.0,89.0,4.35,13.0,4.0
8449013025,4.0,29.91,70.0,73.0,89.0,4.35,10.0,4.0
8449013025,4.0,29.88,68.0,72.0,88.0,4.35,11.0,4.0
8449013025,4.0,29.88,68.0,72.0,88.0,4.35,11.0,4.0
8449013025,4.0,29.88,68.0,72.0,88.0,2.49,10.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,3.73,7.0,4.0
8449013025,4.0,29.91,68.0,73.0,83.0,4.35,7.0,4.0
8449013025,4.0,29.94,68.0,73.0,83.0,4.35,9.0,4.0
8449013025,4.0,29.97,70.0,75.0,83.0,4.35,9.0,4.0
8449013025,4.0,29.94,68.0,77.0,74.0,5.59,9.0,4.0
8449013025,4.0,29.94,68.0,77.0,74.0,6.21,7.0,4.0
8449013025,4.0,29.91,68.0,77.0,74.0,6.21,11.0,4.0
8449013025,4.0,29.91,68.0,77.0,74.0,6.21,11.0,4.0
8449013025,4.0,29.91,68.0,77.0,74.0,6.21,14.0,4.0
8449013025,4.0,29.91,70.0,77.0,79.0,6.21,15.0,4.0
8449013025,4.0,29.88,70.0,77.0,79.0,6.21,11.0,4.0
8449013025,4.0,29.91,66.0,73.0,78.0,4.97,10.0,4.0
8449013025,4.0,29.97,66.0,72.0,83.0,6.21,13.0,4.0
8449013025,4.0,29.94,66.0,70.0,88.0,6.21,13.0,4.0
8449013025,4.0,29.94,63.0,66.0,88.0,4.97,6.0,4.0
8449013025,4.0,29.94,64.0,68.0,88.0,4.97,1.0,4.0
8449013025,4.0,29.94,64.0,72.0,78.0,4.97,7.0,4.0
8449013025,4.0,29.97,64.0,75.0,69.0,6.21,8.0,4.0
8449013025,4.0,29.97,61.0,64.0,88.0,4.97,1.0,4.0
8449013025,4.0,29.97,64.0,68.0,88.0,5.59,0.0,4.0
8449013025,4.0,29.97,66.0,70.0,88.0,6.21,10.0,4.0
8449013025,4.0,29.97,66.0,70.0,88.0,6.21,8.0,4.0
8449013025,4.0,29.97,66.0,72.0,83.0,6.21,6.0,4.0
8449013025,4.0,29.97,64.0,73.0,74.0,6.21,8.0,4.0
8449013025,4.0,30.0,64.0,75.0,69.0,6.21,8.0,4.0
8449013025,4.0,30.0,66.0,75.0,74.0,6.21,8.0,4.0
8449013025,4.0,30.0,66.0,77.0,69.0,6.21,8.0,4.0
8449013025,4.0,29.97,64.0,77.0,65.0,6.21,9.0,4.0
8449013025,4.0,29.97,66.0,79.0,65.0,6.21,9.0,4.0
8449013025,4.0,29.94,66.0,77.0,69.0,6.21,11.0,4.0
8449013025,4.0,29.94,66.0,77.0,69.0,6.21,13.0,4.0
8449013025,4.0,29.91,66.0,77.0,69.0,6.21,13.0,4.0
8449013025,4.0,29.91,66.0,75.0,74.0,6.21,11.0,4.0
8449013025,4.0,29.91,68.0,75.0,78.0,6.21,10.0,4.0
8449013025,4.0,29.91,68.0,73.0,83.0,6.21,9.0,4.0
8449013025,4.0,29.91,68.0,73.0,83.0,6.21,7.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,7.0,4.0
8449013025,4.0,29.94,68.0,73.0,83.0,6.21,9.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,8.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,7.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,6.21,6.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,6.21,6.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,6.21,7.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,6.21,5.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,6.21,7.0,4.0
8449013025,4.0,29.91,68.0,72.0,88.0,6.21,6.0,4.0
8449013025,4.0,29.94,68.0,73.0,83.0,6.21,8.0,4.0
8449013025,4.0,29.94,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.94,68.0,75.0,78.0,6.21,10.0,4.0
8449013025,4.0,29.94,68.0,75.0,78.0,6.21,13.0,4.0
8449013025,4.0,29.94,68.0,77.0,74.0,6.21,14.0,4.0
8449013025,4.0,29.94,70.0,77.0,79.0,6.21,13.0,4.0
8449013025,4.0,29.94,68.0,79.0,70.0,6.21,13.0,4.0
8449013025,4.0,29.91,68.0,79.0,70.0,6.21,9.0,4.0
8449013025,4.0,29.91,68.0,77.0,74.0,6.21,9.0,4.0
8449013025,4.0,29.91,68.0,77.0,74.0,6.21,9.0,4.0
8449013025,4.0,29.91,68.0,75.0,78.0,6.21,13.0,4.0
8449013025,4.0,29.91,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.91,68.0,73.0,83.0,6.21,9.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,3.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,3.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,2.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,5.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,3.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,2.0,4.0
8449013025,4.0,29.94,68.0,72.0,88.0,6.21,1.0,4.0
8449013025,4.0,29.94,66.0,70.0,88.0,6.21,2.0,4.0
8449013025,4.0,29.97,66.0,70.0,88.0,4.35,3.0,4.0
8449013025,4.0,29.97,66.0,72.0,83.0,4.97,2.0,4.0
8449013025,4.0,29.97,68.0,72.0,88.0,5.59,1.0,4.0
8449013025,4.0,29.97,70.0,75.0,83.0,6.21,6.0,4.0
8449013025,4.0,30.0,68.0,75.0,78.0,6.21,6.0,4.0
8449013025,4.0,30.0,70.0,77.0,79.0,6.21,9.0,4.0
8449013025,4.0,29.97,68.0,79.0,70.0,6.21,8.0,4.0
8449013025,4.0,30.0,70.0,77.0,79.0,6.21,9.0,4.0
8449013025,4.0,29.97,68.0,77.0,74.0,6.21,11.0,4.0
8449013025,4.0,29.97,66.0,79.0,65.0,6.21,11.0,4.0
8449013025,4.0,29.97,68.0,79.0,70.0,6.21,9.0,4.0
8449013025,4.0,29.94,68.0,77.0,74.0,6.21,11.0,4.0
8449013025,4.0,29.94,68.0,75.0,78.0,6.21,14.0,4.0
8449013025,4.0,30.0,68.0,72.0,88.0,6.21,2.0,4.0
8449013025,4.0,30.0,68.0,72.0,88.0,6.21,3.0,4.0
8449013025,4.0,29.97,66.0,70.0,88.0,6.21,0.0,4.0
8449013025,4.0,29.97,64.0,68.0,88.0,4.97,1.0,4.0
8449013025,4.0,29.97,64.0,66.0,94.0,1.86,1.0,4.0
8449013025,4.0,29.97,63.0,64.0,94.0,1.86,0.0,4.0
8449013025,4.0,29.97,63.0,66.0,88.0,2.49,1.0,4.0
8449013025,4.0,29.94,61.0,64.0,88.0,3.11,0.0,4.0
8449013025,4.0,29.94,63.0,64.0,94.0,0.43,1.0,4.0
8449013025,4.0,29.97,61.0,63.0,94.0,0.31,0.0,4.0
8449013025,4.0,29.97,63.0,64.0,94.0,0.06,3.0,4.0
8449013025,4.0,29.97,66.0,68.0,94.0,1.86,1.0,4.0
8449013025,4.0,29.97,68.0,73.0,83.0,5.59,0.0,4.0
8449013025,4.0,30.0,66.0,73.0,78.0,6.21,5.0,4.0
8449013025,4.0,30.0,66.0,75.0,74.0,6.21,7.0,4.0
8449013025,4.0,30.0,66.0,75.0,74.0,6.21,8.0,4.0
8449013025,4.0,30.0,66.0,77.0,69.0,6.21,8.0,4.0
8449013025,4.0,30.0,64.0,77.0,65.0,6.21,8.0,4.0
8449013025,4.0,29.97,66.0,77.0,69.0,6.21,10.0,4.0
8449013025,4.0,29.97,66.0,77.0,69.0,6.21,11.0,4.0
8449013025,4.0,29.97,66.0,77.0,69.0,6.21,11.0,4.0
8449013025,4.0,29.97,68.0,75.0,78.0,6.21,11.0,4.0
8449013025,4.0,29.97,66.0,75.0,74.0,6.21,10.0,4.0
8449013025,4.0,30.0,64.0,68.0,88.0,6.21,1.0,4.0
8449013025,4.0,29.97,64.0,70.0,83.0,6.21,0.0,4.0
8449013025,4.0,29.97,61.0,66.0,83.0,6.21,0.0,4.0
8449013025,4.0,29.97,61.0,64.0,88.0,6.21,2.0,4.0
8449013025,4.0,29.97,61.0,64.0,88.0,6.21,2.0,4.0
8449013025,4.0,29.97,61.0,63.0,94.0,6.21,5.0,4.0
8449013025,4.0,29.97,64.0,66.0,94.0,6.21,3.0,4.0
8449013025,4.0,29.97,64.0,72.0,78.0,6.21,3.0,4.0
8449013025,4.0,30.0,64.0,75.0,69.0,6.21,2.0,4.0
8449013025,4.0,30.0,64.0,75.0,69.0,6.21,6.0,4.0
8449013025,4.0,30.0,63.0,77.0,61.0,6.21,7.0,4.0
8449013025,4.0,29.97,64.0,77.0,65.0,6.21,7.0,4.0
8449013025,4.0,29.97,64.0,77.0,65.0,6.21,8.0,4.0
8449013025,4.0,29.94,64.0,77.0,65.0,6.21,10.0,4.0
8449013025,4.0,29.94,66.0,77.0,69.0,6.21,13.0,4.0
8449013025,4.0,29.94,66.0,75.0,74.0,6.21,9.0,4.0
8449013025,4.0,29.94,66.0,75.0,74.0,6.21,7.0,4.0
8449013025,4.0,29.94,66.0,73.0,78.0,6.21,3.0,4.0
8449013025,4.0,29.97,66.0,73.0,78.0,6.21,3.0,4.0
8449013025,4.0,29.97,66.0,73.0,78.0,6.21,2.0,4.0
8449013025,4.0,29.97,66.0,73.0,78.0,6.21,3.0,4.0
8449013025,4.0,29.97,66.0,73.0,78.0,6.21,3.0,4.0
8449013025,4.0,29.97,66.0,73.0,78.0,6.21,6.0,4.0
8449013025,4.0,29.97,68.0,73.0,83.0,6.21,7.0,4.0
8449013025,4.0,29.97,68.0,72.0,88.0,6.21,7.0,4.0
8449013025,4.0,29.97,68.0,72.0,88.0,6.21,6.0,4.0
8449013025,4.0,29.97,68.0,72.0,88.0,6.21,3.0,4.0
8449013025,4.0,29.97,66.0,72.0,83.0,6.21,2.0,4.0
8449013025,4.0,29.97,66.0,70.0,88.0,6.21,0.0,4.0
8449013025,4.0,30.0,66.0,72.0,83.0,6.21,0.0,4.0
8449013025,4.0,30.0,66.0,73.0,78.0,6.21,3.0,4.0
8449013025,4.0,30.03,66.0,75.0,74.0,6.21,5.0,4.0
8449013025,4.0,30.06,66.0,77.0,69.0,6.21,8.0,4.0
8449013025,4.0,30.06,66.0,79.0,65.0,6.21,10.0,4.0
8449013025,4.0,30.06,64.0,79.0,61.0,6.21,8.0,4.0
8449013025,4.0,30.03,66.0,77.0,69.0,6.21,9.0,4.0
8449013025,4.0,30.03,68.0,79.0,70.0,6.21,11.0,4.0
8449013025,4.0,30.03,66.0,79.0,65.0,6.21,10.0,4.0
8449013025,4.0,30.0,66.0,77.0,69.0,6.21,11.0,4.0
8449013025,4.0,30.03,68.0,77.0,74.0,6.21,13.0,4.0
8449013025,4.0,30.03,68.0,75.0,78.0,6.21,11.0,4.0
8449013025,4.0,30.03,66.0,75.0,74.0,6.21,10.0,4.0
8449013025,4.0,30.03,68.0,73.0,83.0,6.21,9.0,4.0
8449013025,4.0,30.06,66.0,72.0,83.0,6.21,0.0,4.0
8449013025,4.0,30.03,64.0,70.0,83.0,6.21,1.0,4.0
8449013025,4.0,30.03,64.0,68.0,88.0,6.21,0.0,4.0
8449013025,4.0,30.03,64.0,68.0,88.0,6.21,0.0,4.0
8449013025,4.0,30.0,66.0,68.0,94.0,6.21,0.0,4.0
8449013025,4.0,30.0,64.0,68.0,88.0,6.21,0.0,4.0
8449013025,4.0,30.0,64.0,68.0,88.0,6.21,0.0,4.0
8449013025,4.0,30.0,63.0,66.0,88.0,6.21,1.0,4.0
8449013025,4.0,30.03,68.0,70.0,94.0,4.97,0.0,4.0
8449013025,4.0,30.03,66.0,75.0,74.0,6.21,6.0,4.0
8449013025,4.0,30.03,66.0,77.0,69.0,6.21,5.0,4.0
8449013025,4.0,30.06,66.0,77.0,69.0,6.21,9.0,4.0
8449013025,4.0,30.06,68.0,77.0,74.0,6.21,11.0,4.0
8449013025,4.0,30.06,68.0,77.0,74.0,6.21,14.0,4.0
8449013025,4.0,30.03,68.0,77.0,74.0,6.21,15.0,4.0
8449013025,4.0,30.03,68.0,79.0,70.0,6.21,15.0,4.0
8449013025,4.0,30.0,68.0,75.0,78.0,6.21,14.0,4.0
8449013025,4.0,30.03,68.0,73.0,83.0,6.21,13.0,4.0
8449013025,4.0,30.03,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,30.03,68.0,73.0,83.0,6.21,5.0,4.0
8449013025,4.0,30.03,66.0,72.0,83.0,6.21,6.0,4.0
8449013025,4.0,30.06,68.0,72.0,88.0,6.21,8.0,4.0
8449013025,4.0,30.03,66.0,70.0,88.0,5.59,0.0,4.0
8449013025,4.0,30.03,66.0,73.0,78.0,6.21,1.0,4.0
8449013025,4.0,30.06,66.0,77.0,69.0,6.21,5.0,4.0
8449013025,4.0,30.06,66.0,77.0,69.0,6.21,2.0,4.0
8449013025,4.0,30.06,64.0,79.0,61.0,6.21,8.0,4.0
8449013025,4.0,30.03,66.0,79.0,65.0,6.21,11.0,4.0
8449013025,4.0,30.03,66.0,79.0,65.0,6.21,13.0,4.0
8449013025,4.0,30.03,66.0,77.0,69.0,6.21,15.0,4.0
8449013025,4.0,30.03,64.0,77.0,65.0,6.21,14.0,4.0
8449013025,4.0,30.0,63.0,77.0,61.0,6.21,15.0,4.0
8449013025,4.0,30.0,64.0,75.0,69.0,6.21,14.0,4.0
8449013025,4.0,30.0,66.0,75.0,74.0,6.21,13.0,4.0
8449013025,4.0,30.0,66.0,73.0,78.0,6.21,10.0,4.0
8449013025,4.0,30.0,66.0,73.0,78.0,6.21,10.0,4.0
8449013025,4.0,30.03,66.0,77.0,69.0,6.21,13.0,4.0
8449013025,4.0,30.03,66.0,77.0,69.0,6.21,11.0,4.0
8449013025,4.0,30.0,68.0,79.0,70.0,6.21,13.0,4.0
8449013025,4.0,30.0,68.0,77.0,74.0,6.21,13.0,4.0
8449013025,4.0,30.0,66.0,77.0,69.0,6.21,14.0,4.0
8449013025,4.0,29.97,66.0,75.0,74.0,6.21,14.0,4.0
8449013025,4.0,30.0,68.0,73.0,83.0,6.21,9.0,4.0
8449013025,4.0,30.0,68.0,73.0,83.0,6.21,8.0,4.0
8449013025,4.0,30.0,66.0,72.0,83.0,6.21,3.0,4.0
8449013025,4.0,30.0,66.0,72.0,83.0,6.21,1.0,4.0
8449013025,4.0,29.97,66.0,72.0,83.0,6.21,1.0,4.0
8449013025,4.0,29.97,64.0,70.0,83.0,6.21,0.0,4.0
8449013025,4.0,29.97,64.0,68.0,88.0,6.21,0.0,4.0
8449013025,4.0,29.94,63.0,66.0,88.0,6.21,2.0,4.0
8449013025,4.0,29.94,63.0,66.0,88.0,6.21,1.0,4.0
8449013025,4.0,29.97,64.0,70.0,83.0,6.21,0.0,4.0
8449013025,4.0,29.97,66.0,73.0,78.0,6.21,3.0,4.0
8449013025,4.0,29.97,66.0,75.0,74.0,6.21,8.0,4.0
8449013025,4.0,29.97,66.0,75.0,74.0,6.21,5.0,4.0
8449013025,4.0,29.97,66.0,77.0,69.0,6.21,7.0,4.0
8449013025,4.0,29.94,64.0,77.0,65.0,6.21,8.0,4.0
8449013025,4.0,29.94,63.0,77.0,61.0,6.21,9.0,4.0
8449013025,4.0,29.91,66.0,77.0,69.0,6.21,9.0,4.0
8449013025,4.0,29.8,66.0,70.0,88.0,6.21,0.0,4.0
8449013025,4.0,29.8,66.0,70.0,88.0,6.21,5.0,4.0
8449013025,4.0,29.77,66.0,72.0,83.0,6.21,9.0,4.0
8449013025,4.0,29.8,66.0,70.0,88.0,6.21,7.0,4.0
8449013025,4.0,29.8,66.0,72.0,83.0,6.21,9.0,4.0
8449013025,4.0,29.8,66.0,73.0,78.0,6.21,11.0,4.0
8449013025,4.0,29.8,64.0,72.0,78.0,6.21,11.0,4.0
8449013025,4.0,29.83,64.0,72.0,78.0,6.21,14.0,4.0
8449013025,4.0,29.83,64.0,72.0,78.0,3.11,13.0,4.0
8449013025,4.0,29.83,66.0,70.0,88.0,4.35,13.0,4.0
8449013025,4.0,29.83,66.0,70.0,88.0,2.49,14.0,4.0
8449013025,4.0,29.8,66.0,70.0,88.0,4.35,16.0,4.0
8449013025,4.0,29.8,68.0,72.0,88.0,4.97,16.0,4.0
8449013025,4.0,29.8,68.0,73.0,83.0,6.21,18.0,4.0
8449013025,4.0,29.8,66.0,77.0,69.0,6.21,15.0,4.0
8449013025,4.0,29.77,70.0,77.0,79.0,6.21,17.0,4.0
8449013025,4.0,29.77,70.0,79.0,74.0,6.21,17.0,4.0
8449013025,4.0,29.77,68.0,77.0,74.0,6.21,15.0,4.0
8449013025,4.0,29.8,68.0,75.0,78.0,6.21,15.0,4.0
8449013025,4.0,29.8,68.0,75.0,78.0,6.21,10.0,4.0
8449013025,4.0,29.8,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.8,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.83,68.0,73.0,83.0,6.21,9.0,4.0
8449013025,4.0,29.83,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.83,68.0,73.0,83.0,6.21,9.0,4.0
8449013025,4.0,29.8,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.8,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.8,68.0,72.0,88.0,6.21,13.0,4.0
8449013025,4.0,29.77,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.8,66.0,68.0,94.0,4.35,15.0,4.0
8449013025,4.0,29.77,66.0,68.0,94.0,4.35,15.0,4.0
8449013025,4.0,29.77,66.0,70.0,88.0,5.59,8.0,4.0
8449013025,4.0,29.77,66.0,72.0,83.0,4.97,7.0,4.0
8449013025,4.0,29.8,68.0,72.0,88.0,3.73,10.0,4.0
8449013025,4.0,29.8,64.0,70.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.83,68.0,75.0,78.0,6.21,13.0,4.0
8449013025,4.0,29.83,68.0,75.0,78.0,6.21,14.0,4.0
8449013025,4.0,29.83,68.0,72.0,88.0,2.49,14.0,4.0
8449013025,4.0,29.83,66.0,70.0,88.0,3.11,13.0,4.0
8449013025,4.0,29.83,64.0,70.0,83.0,4.35,15.0,4.0
8449013025,4.0,29.83,64.0,70.0,83.0,4.35,15.0,4.0
8449013025,4.0,29.83,68.0,73.0,83.0,6.21,10.0,4.0
8449013025,4.0,29.83,64.0,73.0,74.0,6.21,13.0,4.0
8449013025,4.0,29.8,64.0,73.0,74.0,6.21,11.0,4.0
8449013025,4.0,29.8,68.0,75.0,78.0,6.21,13.0,4.0
8449013025,4.0,29.8,68.0,77.0,74.0,6.21,14.0,4.0
8449013025,4.0,29.83,68.0,75.0,78.0,6.21,13.0,4.0
8449013025,4.0,29.83,66.0,73.0,78.0,6.21,11.0,4.0
8449013025,4.0,29.83,66.0,73.0,78.0,5.59,11.0,4.0
8449013025,4.0,29.83,66.0,73.0,78.0,5.59,8.0,4.0
8449013025,4.0,29.85,66.0,73.0,78.0,6.21,7.0,4.0
8449013025,4.0,29.85,66.0,72.0,83.0,6.21,2.0,4.0
8449013025,4.0,29.85,66.0,72.0,83.0,6.21,3.0,4.0
8449013025,4.0,29.83,66.0,72.0,83.0,6.21,3.0,4.0
8449013025,4.0,29.83,64.0,72.0,78.0,6.21,7.0,4.0
8449013025,4.0,29.83,66.0,72.0,83.0,6.21,3.0,4.0
8449013025,4.0,29.83,66.0,72.0,83.0,6.21,6.0,4.0
8449013025,4.0,29.83,66.0,72.0,83.0,6.21,6.0,4.0
8449013025,4.0,29.83,64.0,72.0,78.0,6.21,8.0,4.0
8449013025,4.0,29.83,64.0,72.0,78.0,6.21,7.0,4.0
8449013025,4.0,29.83,66.0,72.0,83.0,5.59,8.0,4.0
8449013025,4.0,29.83,66.0,73.0,78.0,5.59,8.0,4.0
8449013025,4.0,29.85,66.0,73.0,78.0,5.59,10.0,4.0
8449013025,4.0,29.85,61.0,72.0,69.0,6.21,9.0,4.0
8449013025,4.0,29.85,64.0,75.0,69.0,6.21,11.0,4.0
8449013025,4.0,29.85,64.0,75.0,69.0,6.21,10.0,4.0
8449013025,4.0,29.85,64.0,75.0,69.0,5.59,11.0,4.0
8449013025,4.0,29.83,64.0,75.0,69.0,6.21,11.0,4.0
8449013025,4.0,29.83,63.0,75.0,65.0,6.21,15.0,4.0
8449013025,4.0,29.83,64.0,75.0,69.0,6.21,13.0,4.0
8449013025,4.0,29.83,66.0,73.0,78.0,6.21,14.0,4.0
8449013025,4.0,29.83,63.0,73.0,69.0,6.21,11.0,4.0
8449013025,4.0,29.83,64.0,72.0,78.0,6.21,8.0,4.0
8449013025,4.0,29.85,64.0,72.0,78.0,6.21,6.0,4.0
8449013025,4.0,29.88,64.0,72.0,78.0,6.21,3.0,4.0
8449013025,4.0,29.88,64.0,72.0,78.0,6.21,5.0,4.0
8449013025,4.0,29.88,64.0,72.0,78.0,6.21,7.0,4.0
8449013025,4.0,29.88,64.0,72.0,78.0,6.21,8.0,4.0
8449013025,4.0,29.85,64.0,72.0,78.0,6.21,8.0,4.0
8449013025,4.0,29.85,64.0,72.0,78.0,6.21,9.0,4.0
8449013025,4.0,29.85,66.0,72.0,83.0,6.21,8.0,4.0
8449013025,4.0,29.83,64.0,72.0,78.0,6.21,10.0,4.0
8449013025,4.0,29.85,64.0,72.0,78.0,4.97,8.0,4.0
8449013025,4.0,29.85,63.0,70.0,78.0,6.21,10.0,4.0
8449013025,4.0,29.85,64.0,72.0,78.0,6.21,10.0,4.0
8449013025,4.0,29.88,64.0,72.0,78.0,6.21,10.0,4.0
8449013025,4.0,29.88,64.0,73.0,74.0,6.21,9.0,4.0
8449013025,4.0,29.91,64.0,75.0,69.0,6.21,15.0,4.0
8449013025,4.0,29.94,64.0,75.0,69.0,6.21,15.0,4.0
8449013025,4.0,29.94,64.0,75.0,69.0,6.21,15.0,4.0
8449013025,4.0,29.91,64.0,77.0,65.0,6.21,14.0,4.0
